,FECHA,CLIENTE,CLIENTE_ID,BODEGA,PRODUCTO,VOLUMEN,IMPORTE
20224,9/17/2021,Anayeli Lazcano,50989512.0,Centro,Multiplast,130.896,348352.8964
20225,9/17/2021,Paulina Gutierrez,50606739.0,Sureste,Multiproducto,24.846,16960.85646
20226,9/17/2021,Yajaira Delgadillo,50373435.0,Noreste,Cemento gris,58.58,122992.3699
20227,9/17/2021,Noe Badillo,50355574.0,Centro,Cemento gris,643.875,1449344.416
20228,9/17/2021,Josefa Castellanos,50447311.0,Sureste,Multiproducto,233.31,154218.4685
20229,9/17/2021,Nadia Otero,50498698.0,Sureste,Cemento blanco,863.55,1896541.397
20230,9/17/2021,Crescencio Marcos,50594215.0,Sureste,Multiproducto,274.316,181231.1465
20231,9/17/2021,Benjamin Nieto,50130864.0,Sureste,Cemento gris,1244.32,2497893.435
20232,9/17/2021,Roselia Bustillos,50197249.0,Sureste,Multiproducto,206.747,139768.6941
20233,9/17/2021,Macrina Cabello,50863610.0,Centro,Multiproducto,246.44,169271.7931
20234,9/17/2021,Santos Pelayo,50314062.0,Noreste,Cemento blanco,183.315,408281.6064
20235,9/17/2021,Xochitl Tinoco,50532694.0,Centro,Cemento gris,98.98,236366.7137
20236,9/17/2021,Joel Gonzalez,50381431.0,Noreste,Cemento gris,1166.55,2317698.496
20237,9/17/2021,Magnolia Mares,50514557.0,Centro,Cemento blanco,351.48,889803.7857
20238,9/17/2021,Roselia Bustillos,50197249.0,Sureste,Multiproducto,229.977,153752.5362
20239,9/17/2021,Yuridia Roblero,50826474.0,Noreste,Cemento blanco,484.8,1010013.751
20240,9/17/2021,Eloina Mayo,50033779.0,Noreste,Cemento gris,745.38,1485839.142
20241,9/17/2021,Odilon Bocanegra,50538985.0,Pacifico,Cemento blanco,1601.86,4116796.381
20242,9/17/2021,Bernabe Victoria,50265164.0,Sureste,Multiplast,39.996,92573.08187
20243,9/17/2021,Benjamin Nieto,50130864.0,Sureste,Multiplast,254.52,548633.3346
20244,9/17/2021,Osvaldo Urias,50190893.0,Sureste,Cemento blanco,272.7,625532.9845
20245,9/17/2021,Saturnino Otero,50242446.0,Sureste,Cemento blanco,878.7,1985401.414
20246,9/17/2021,Romeo Hernandez,50199004.0,Sureste,Multiplast,235.128,543001.6017
20247,9/17/2021,Israel Crespo,50444347.0,Noreste,Cemento blanco,244.42,519947.5015
20248,9/17/2021,Abigail Narvaez,50863107.0,Pacifico,Multiplast,107.868,309474.357
20249,9/17/2021,Lorena Teran,50524345.0,Sureste,Cemento blanco,855.47,1994207.223
20250,9/17/2021,Estefana Barroso,50495006.0,Noreste,Multiplast,338.148,655268.0604
20251,9/17/2021,Erendira Segura,50982948.0,Noreste,Multiplast,232.704,488378.6087
20252,9/17/2021,Osvaldo Urias,50190893.0,Sureste,Multiproducto,67.872,49796.29623
20253,9/17/2021,Anayeli Lazcano,50989512.0,Centro,Cemento blanco,727.2,1743191.04
20254,9/17/2021,Maximiliano Leija,50886319.0,Sureste,Multiplast,295.728,618933.3788
20255,9/17/2021,Paulina Garrido,50550041.0,Sureste,Multiplast,291.284,604533.6675
20256,9/17/2021,Jaime Romero,50372899.0,Noreste,Cemento blanco,586.81,1299640.871
20257,9/17/2021,Obed Pavon,50319031.0,Noreste,Multiproducto,75.649,47271.38337
20258,9/17/2021,Augusto Espinoza,50722772.0,Pacifico,Multiplast,325.624,847057.127
20259,9/17/2021,Macrina Cabello,50863610.0,Centro,Cemento gris,878.7,2054029.824
20260,9/17/2021,Santos Pelayo,50314062.0,Noreste,Cemento gris,128.775,282247.8653
20261,9/17/2021,Justo Hau,50636678.0,Centro,Cemento gris,1536.21,3357451.177
20262,9/17/2021,Mayra Mota,50871932.0,Sureste,Cemento blanco,244.925,603363.5812
20263,9/17/2021,Carmela Lopez,50978212.0,Centro,Cemento gris,656.5,1475982.315
20264,9/17/2021,Teresita Sepulveda,50772292.0,Sureste,Cemento gris,871.125,1870029.876
20265,9/17/2021,Carmela Lopez,50978212.0,Centro,Multiplast,102.414,256903.5291
20266,9/17/2021,Elba Quevedo,50792000.0,Sureste,Multiproducto,61.61,41004.03638
20267,9/17/2021,Nayeli Sandoval,50458886.0,Centro,Cemento blanco,459.045,1115963.782
20268,9/17/2021,Ruben Zamudio,50488559.0,Pacifico,Cemento gris,522.675,1336312.029
20269,9/17/2021,Lorena Teran,50524345.0,Sureste,Multiproducto,246.642,154042.6201
20270,9/17/2021,Teresita Sepulveda,50772292.0,Sureste,Cemento gris,1103.425,2291751.461
20271,9/17/2021,Marta Sanabria,50922564.0,Noreste,Cemento blanco,563.58,1262982.461
20272,9/17/2021,Gisela Hipolito,50371459.0,Pacifico,Multiplast,128.674,377039.6693
20273,9/17/2021,Romeo Hernandez,50199004.0,Sureste,Multiproducto,215.736,143811.2652
20274,9/17/2021,Elodia Muñiz,50479455.0,Pacifico,Cemento gris,678.72,1674962.554
20275,9/17/2021,Gisela Hipolito,50371459.0,Pacifico,Multiproducto,158.873,126431.2592
20276,9/17/2021,Natalia Arreola,50353825.0,Sureste,Cemento gris,378.245,850825.9066
20277,9/17/2021,Karina Ochoa,50039940.0,Sureste,Cemento gris,1111.0,2149005.884
20278,9/17/2021,Baldomero Saenz,50328996.0,Sureste,Multiplast,119.988,291552.8334
20279,9/17/2021,Hector Gabriel,50860678.0,Noreste,Cemento gris,173.72,350419.7227
20280,9/17/2021,Estefana Barroso,50495006.0,Noreste,Cemento gris,1213.515,2193758.749
20281,9/17/2021,Noe Badillo,50355574.0,Centro,Multiplast,147.662,386329.9854
20282,9/17/2021,Zaira Colorado,50521692.0,Noreste,Multiproducto,195.94,128188.786
20283,9/17/2021,Leonel Castañon,50376820.0,Sureste,Multiproducto,73.326,49073.89668
20284,9/17/2021,Hector Gabriel,50860678.0,Noreste,Cemento blanco,159.58,356113.2531
20285,9/17/2021,Elodia Muñiz,50479455.0,Pacifico,Cemento gris,539.34,1432975.137
20286,9/17/2021,Avelina Elizalde,50956291.0,Centro,Multiproducto,78.477,63688.89878
20287,9/17/2021,Joel Gonzalez,50381431.0,Noreste,Multiplast,269.67,562022.9962
20288,9/17/2021,Leonel Castañon,50376820.0,Sureste,Cemento blanco,281.79,692020.7303
20289,9/17/2021,Benjamin Nieto,50130864.0,Sureste,Cemento blanco,1541.26,3292707.365
20290,9/17/2021,Odilon Bocanegra,50538985.0,Pacifico,Multiplast,270.478,692768.3423
20291,9/17/2021,Anayeli Lazcano,50989512.0,Centro,Cemento blanco,775.68,1850924.767
20292,9/17/2021,Isela Aceves,50908463.0,Noreste,Multiplast,248.864,518435.0708
20293,9/17/2021,Rosalva Plata,50254765.0,Noreste,Cemento gris,1171.6,2149269.103
20294,9/17/2021,Noe Badillo,50355574.0,Centro,Multiplast,173.417,461962.1214
20295,9/17/2021,Magnolia Mares,50514557.0,Centro,Cemento blanco,296.94,755260.3418
20296,9/17/2021,Ramona Iglesias,50921269.0,Sureste,Cemento gris,327.24,675460.619
20297,9/17/2021,Stephanie Peralta,50372824.0,Pacifico,Multiplast,11.817,36274.35989
20298,9/17/2021,Abigail Narvaez,50863107.0,Pacifico,Multiproducto,100.596,88106.11155
20299,9/17/2021,Fortino Ordaz,50835988.0,Centro,Multiproducto,130.492,99576.42091
20300,9/17/2021,Gisela Hipolito,50371459.0,Pacifico,Cemento blanco,741.845,2055177.017
20301,9/17/2021,Bernabe Victoria,50265164.0,Sureste,Cemento blanco,179.78,402881.2324
20302,9/17/2021,Agueda Santana,50065019.0,Sureste,Multiplast,61.206,140501.4822
20303,9/17/2021,Itzel Lobato,50050955.0,Centro,Multiplast,269.064,692898.2103
20304,9/17/2021,Elida Acosta,50003448.0,Noreste,Multiproducto,169.68,101681.306
20305,9/17/2021,Oliverio Castillo,50446512.0,Pacifico,Cemento gris,53.025,142697.1514
20306,9/17/2021,Bernabe Victoria,50265164.0,Sureste,Multiproducto,31.916,23084.00862
20307,9/17/2021,Idalia Enciso,50826344.0,Noreste,Multiplast,80.8,179300.4468
20308,9/17/2021,Lupita Tuz,50636094.0,Pacifico,Multiplast,166.65,456819.6224
20309,9/17/2021,Erendira Segura,50982948.0,Noreste,Multiplast,232.704,468646.1396
20310,9/17/2021,Josefa Castellanos,50447311.0,Sureste,Multiproducto,217.756,145017.5185
20311,9/17/2021,Modesta Merino,50478831.0,Centro,Multiplast,121.604,324901.5491
20312,9/17/2021,Yajaira Delgadillo,50373435.0,Noreste,Cemento blanco,44.945,98190.88952
20313,9/17/2021,Amada Mondragon,50922523.0,Noreste,Multiproducto,110.09,72057.88114
20314,9/17/2021,Yajaira Delgadillo,50373435.0,Noreste,Multiplast,12.12,27618.42158
20315,9/17/2021,Georgina Elias,50956645.0,Noreste,Multiplast,9.696,21663.11118
20316,9/17/2021,Itzel Lobato,50050955.0,Centro,Multiproducto,273.912,193376.0471
20317,9/17/2021,Avelina Elizalde,50956291.0,Centro,Multiproducto,60.802,44977.62221
20318,9/17/2021,Karina Ochoa,50039940.0,Sureste,Cemento blanco,1085.75,2286363.573
20319,9/17/2021,Veronica Coronado,50233427.0,Centro,Cemento gris,265.125,643558.2039
20320,9/18/2021,Magnolia Mares,50514557.0,Centro,Cemento blanco,159.075,438530.6524
20321,9/18/2021,Agueda Santana,50065019.0,Sureste,Cemento blanco,177.255,414034.1221
20322,9/18/2021,Higinio del Valle,50593846.0,Pacifico,Multiproducto,56.56,49016.35633
20323,9/18/2021,Librada Oropeza,50614578.0,Centro,Cemento gris,540.35,1241049.533
20324,9/18/2021,Maximiliano Leija,50886319.0,Sureste,Multiplast,113.928,261366.5881
20325,9/18/2021,Lorena Teran,50524345.0,Sureste,Multiproducto,83.325,60157.066
20326,9/18/2021,Higinio del Valle,50593846.0,Pacifico,Multiproducto,57.974,48720.96612
20327,9/18/2021,Abigail Narvaez,50863107.0,Pacifico,Multiproducto,64.236,57689.27052
20328,9/18/2021,Idalia Enciso,50826344.0,Noreste,Multiplast,48.985,112325.5717
20329,9/18/2021,Romeo Hernandez,50199004.0,Sureste,Multiplast,118.776,274737.9565
20330,9/18/2021,Patrícia Venegas,50665452.0,Centro,Multiproducto,107.666,81352.3234
20331,9/18/2021,Elodia Muñiz,50479455.0,Pacifico,Cemento blanco,296.94,873173.436
20332,9/18/2021,Lupita Tuz,50636094.0,Pacifico,Cemento blanco,382.5375,1105765.279
20333,9/18/2021,Celso Cano,50170384.0,Sureste,Cemento blanco,309.06,699534.9622
20334,9/18/2021,Teofilo Santoyo,50732461.0,Pacifico,Multiplast,96.96,270969.7926
20335,9/18/2021,Paulina Garrido,50550041.0,Sureste,Cemento gris,671.65,1342932.865
20336,9/18/2021,Eloina Mayo,50033779.0,Noreste,Multiproducto,93.627,61724.03624
20337,9/18/2021,Stephanie Peralta,50372824.0,Pacifico,Cemento blanco,20.2,57811.63981
20338,9/18/2021,Benita Almeida,50739444.0,Pacifico,Multiproducto,118.473,98990.94787
20339,9/18/2021,Isela Aceves,50908463.0,Noreste,Multiplast,103.323,220223.288
20340,9/18/2021,Paulina Garrido,50550041.0,Sureste,Cemento blanco,707.0,1671449.404
20341,9/18/2021,Crescencio Marcos,50594215.0,Sureste,Cemento blanco,593.88,1283670.915
20342,9/18/2021,Maximo Luevano,50018002.0,Centro,Cemento blanco,130.0375,355909.4582
20343,9/18/2021,Filomena Pinto,50790006.0,Noreste,Multiplast,53.1765,127825.1644
20344,9/18/2021,Natalia Arreola,50353825.0,Sureste,Multiplast,42.42,108417.7443
20345,9/18/2021,Erendira Segura,50982948.0,Noreste,Cemento blanco,690.84,1530126.391
20346,9/18/2021,Benita Almeida,50739444.0,Pacifico,Cemento gris,534.29,1392379.022
20347,9/18/2021,Yajaira Delgadillo,50373435.0,Noreste,Multiproducto,5.252,3376.373529
20348,9/18/2021,Edilberto Valle,50003952.0,Pacifico,Cemento blanco,436.5725,1231360.039
20349,9/18/2021,Obed Pavon,50319031.0,Noreste,Cemento blanco,215.635,498138.6225
20350,9/18/2021,Elida Acosta,50003448.0,Noreste,Multiplast,103.02,238098.081
20351,9/18/2021,Santos Pelayo,50314062.0,Noreste,Cemento blanco,64.3875,141897.9572
20352,9/18/2021,Avelina Elizalde,50956291.0,Centro,Cemento gris,210.3325,518108.4455
20353,9/18/2021,Georgina Elias,50956645.0,Noreste,Cemento blanco,26.765,57953.38262
20354,9/18/2021,Fidelia Santana,50614551.0,Sureste,Cemento gris,328.25,691747.578
20355,9/18/2021,Ruperto Delgadillo,50553838.0,Centro,Cemento blanco,464.6,1212093.547
20356,9/18/2021,Natalia Arreola,50353825.0,Sureste,Multiproducto,37.471,26776.49244
20357,9/18/2021,Elida Acosta,50003448.0,Noreste,Multiproducto,112.11,71862.96795
20358,9/18/2021,Lupita Tuz,50636094.0,Pacifico,Cemento gris,333.3,849245.8055
20359,9/18/2021,Paulina Gutierrez,50606739.0,Sureste,Cemento blanco,70.4475,164306.2884
20360,9/18/2021,Patrícia Venegas,50665452.0,Centro,Cemento gris,735.28,1657693.134
20361,9/18/2021,Veronica Coronado,50233427.0,Centro,Multiproducto,31.0575,23988.39446
20362,9/18/2021,Erendira Segura,50982948.0,Noreste,Cemento blanco,545.4,1165401.063
20363,9/18/2021,Elba Quevedo,50792000.0,Sureste,Cemento gris,103.525,231586.2384
20364,9/18/2021,Elba Quevedo,50792000.0,Sureste,Multiplast,22.22,55046.80864
20365,9/18/2021,Ruben Zamudio,50488559.0,Pacifico,Multiproducto,44.0865,38021.80599
20366,9/18/2021,Avelina Elizalde,50956291.0,Centro,Cemento blanco,155.54,388061.1482
20367,9/19/2021,Regina de La Fuente,50037649.0,Sureste,Cemento blanco,61.509,143560.9189
20368,9/19/2021,Isela Aceves,50908463.0,Noreste,Multiplast,10.5545,24064.89048
20369,9/19/2021,Ramona Iglesias,50921269.0,Sureste,Cemento gris,17.17,36383.54436
20370,9/19/2021,Erendira Segura,50982948.0,Noreste,Multiplast,11.8776,26516.05033
20371,9/19/2021,Anayeli Lazcano,50989512.0,Centro,Cemento blanco,42.824,108950.794
20372,9/19/2021,Roselia Bustillos,50197249.0,Sureste,Cemento gris,45.2985,104843.0471
20373,9/19/2021,Georgina Elias,50956645.0,Noreste,Cemento blanco,1.89375,4194.055733
20374,9/19/2021,Noe Badillo,50355574.0,Centro,Multiplast,6.6963,17804.15738
20375,9/19/2021,Patrícia Venegas,50665452.0,Centro,Multiproducto,15.8873,12722.51717
20376,9/19/2021,Susana Rivero,50859860.0,Pacifico,Multiproducto,13.5542,12423.69781
20377,9/19/2021,Joel Gonzalez,50381431.0,Noreste,Cemento gris,89.385,185323.4117
20378,9/19/2021,Ramona Iglesias,50921269.0,Sureste,Multiproducto,3.5552,2472.537967
20379,9/19/2021,Eladio Aguillon,50641240.0,Sureste,Multiplast,15.40755,35993.49554
20380,9/19/2021,Mary Caamal,50479740.0,Sureste,Multiproducto,9.40815,6461.131162
20381,9/19/2021,Bernabe Victoria,50265164.0,Sureste,Multiplast,2.4442,5918.233675
20382,9/19/2021,Felicita Arevalo,50927236.0,Noreste,Multiplast,8.3224,19572.4647
20383,9/19/2021,Maximiliano Leija,50886319.0,Sureste,Cemento gris,68.478,155150.0546
20384,9/19/2021,Marco Sarabia,50403440.0,Noreste,Cemento blanco,28.179,61643.79376
20385,9/19/2021,Amada Mondragon,50922523.0,Noreste,Multiproducto,4.9995,3349.699612
20386,9/19/2021,Perla Pascual,50351906.0,Pacifico,Multiplast,8.94355,26405.02309
20387,9/19/2021,Osvaldo Urias,50190893.0,Sureste,Multiplast,3.5754,8830.302644
20388,9/19/2021,Marta Sanabria,50922564.0,Noreste,Multiplast,4.3632,9767.408145
20389,9/19/2021,Elba Quevedo,50792000.0,Sureste,Multiplast,2.323,5625.014783
20390,9/19/2021,Natalia Arreola,50353825.0,Sureste,Multiplast,2.9694,7555.31299
20391,9/19/2021,Paulina Gutierrez,50606739.0,Sureste,Cemento gris,8.787,20201.41325
20392,9/19/2021,Ruperto Delgadillo,50553838.0,Centro,Cemento gris,63.125,158982.7819
20393,9/19/2021,Joel Gonzalez,50381431.0,Noreste,Cemento gris,78.78,156873.4378
20394,9/19/2021,Teresita Sepulveda,50772292.0,Sureste,Multiproducto,13.12495,9188.264212
20395,9/19/2021,Saturnino Otero,50242446.0,Sureste,Cemento gris,62.62,139162.4422
20396,9/19/2021,Romulo Gongora,50933707.0,Centro,Multiproducto,4.4036,3612.17804
20397,9/19/2021,Librada Oropeza,50614578.0,Centro,Multiplast,10.302,27354.87717
20398,9/19/2021,Romeo Hernandez,50199004.0,Sureste,Cemento gris,69.69,153236.8474
20399,9/19/2021,Ruperto Delgadillo,50553838.0,Centro,Multiproducto,9.999,7787.075404
20400,9/19/2021,Karla Arteaga,50073499.0,Centro,Multiplast,18.1598,51053.96744
20401,9/19/2021,Fidelia Santana,50614551.0,Sureste,Multiproducto,5.97415,4279.389841
20402,9/19/2021,Felicita Arevalo,50927236.0,Noreste,Cemento blanco,33.936,78794.00855
20403,9/19/2021,Karla Arteaga,50073499.0,Centro,Multiplast,12.74115,35892.00607
20404,9/19/2021,Leonel Castañon,50376820.0,Sureste,Cemento blanco,14.3925,33716.89136
20405,9/19/2021,Agueda Santana,50065019.0,Sureste,Multiproducto,3.7269,2565.061167
20406,9/19/2021,Teresita Sepulveda,50772292.0,Sureste,Cemento gris,54.5905,115327.9279
20407,9/19/2021,Avelina Elizalde,50956291.0,Centro,Multiplast,3.7471,10179.15727
20408,9/19/2021,Estefana Barroso,50495006.0,Noreste,Multiproducto,11.31705,7334.901584
20409,9/19/2021,Fidelia Santana,50614551.0,Sureste,Cemento gris,30.8555,70811.06041
20410,9/19/2021,Patrícia Venegas,50665452.0,Centro,Cemento gris,52.52,134984.1209
20411,9/19/2021,Noe Badillo,50355574.0,Centro,Multiproducto,6.868,5191.207176
20412,9/19/2021,Higinio del Valle,50593846.0,Pacifico,Cemento blanco,32.1685,96671.29868
20413,9/19/2021,Ramona Iglesias,50921269.0,Sureste,Multiplast,3.9592,10070.1291
20414,9/20/2021,Marilu Venegas,50283115.0,Noreste,Multiplast,168.266,378197.979
20415,9/20/2021,Lupita Tuz,50636094.0,Pacifico,Multiplast,93.324,285685.3117
20416,9/20/2021,Benjamin Nieto,50130864.0,Sureste,Cemento blanco,1108.576,2521273.238
20417,9/20/2021,Nayeli Sandoval,50458886.0,Centro,Cemento gris,375.417,884386.1227
20418,9/20/2021,Eladio Aguillon,50641240.0,Sureste,Cemento blanco,878.094,2003600.235
20419,9/20/2021,Magnolia Mares,50514557.0,Centro,Multiplast,53.025,135680.781
20420,9/20/2021,Modesta Merino,50478831.0,Centro,Cemento gris,549.339,1364605.675
20421,9/20/2021,Baldomero Saenz,50328996.0,Sureste,Cemento gris,408.2925,915930.6188
20422,9/20/2021,Marco Sarabia,50403440.0,Noreste,Cemento blanco,279.972,593790.8475
20423,9/20/2021,Nadia Otero,50498698.0,Sureste,Cemento blanco,424.2,930994.0193
20424,9/20/2021,Crescencio Marcos,50594215.0,Sureste,Cemento gris,989.8,2079551.777
20425,9/20/2021,Santos Pelayo,50314062.0,Noreste,Multiproducto,22.9068,14779.63841
20426,9/20/2021,Marta Sanabria,50922564.0,Noreste,Multiproducto,56.6307,36045.16184
20427,9/20/2021,Paulina Gutierrez,50606739.0,Sureste,Cemento gris,110.292,246585.555
20428,9/20/2021,Elva Tamez,50866741.0,Noreste,Cemento blanco,777.7,1560653.573
20429,9/20/2021,Yajaira Delgadillo,50373435.0,Noreste,Multiproducto,6.5751,4580.593463
20430,9/20/2021,Altagracia Sanchez,50479135.0,Centro,Cemento gris,224.826,553121.122
20431,9/20/2021,Crescencio Marcos,50594215.0,Sureste,Cemento gris,762.146,1637808.26
20432,9/20/2021,Mary Caamal,50479740.0,Sureste,Multiproducto,201.6364,130012.089
20433,9/20/2021,Regina de La Fuente,50037649.0,Sureste,Multiproducto,194.0008,121698.8738
20434,9/20/2021,Armando Mota,50677330.0,Pacifico,Cemento gris,422.786,1124292.66
20435,9/20/2021,Maximiliano Leija,50886319.0,Sureste,Cemento blanco,839.916,1774117.585
20436,9/20/2021,Patrícia Venegas,50665452.0,Centro,Cemento gris,1056.965,2284164.01
20437,9/20/2021,Aniceto Alva,50822094.0,Sureste,Cemento gris,735.28,1568827.11
20438,9/20/2021,Perla Pascual,50351906.0,Pacifico,Multiproducto,152.8534,125750.4247
20439,9/20/2021,Celia Uribe,50807165.0,Centro,Multiproducto,7.2114,5564.787513
20440,9/20/2021,Susana Rivero,50859860.0,Pacifico,Multiproducto,183.5372,147370.0087
20441,9/20/2021,Elida Acosta,50003448.0,Noreste,Cemento blanco,876.68,1871154.194
20442,9/20/2021,Carmela Lopez,50978212.0,Centro,Cemento gris,482.5275,1148664.829
20443,9/20/2021,Itzel Lobato,50050955.0,Centro,Multiplast,157.8024,415116.5194
20444,9/20/2021,Oliverio Castillo,50446512.0,Pacifico,Cemento gris,37.8245,103975.4555
20445,9/20/2021,Marta Sanabria,50922564.0,Noreste,Multiproducto,71.2656,44614.73109
20446,9/20/2021,Lorena Teran,50524345.0,Sureste,Multiplast,181.9818,430469.5682
20447,9/20/2021,Stephanie Peralta,50372824.0,Pacifico,Cemento blanco,29.694,85786.30685
20448,9/20/2021,Macrina Cabello,50863610.0,Centro,Multiplast,110.292,293177.6454
20449,9/20/2021,Filomena Pinto,50790006.0,Noreste,Multiplast,66.1752,144694.7533
20450,9/20/2021,Avelina Elizalde,50956291.0,Centro,Multiproducto,38.1073,30848.12852
20451,9/20/2021,Natalia Arreola,50353825.0,Sureste,Multiproducto,42.0665,29113.52475
20452,9/20/2021,Paulina Gutierrez,50606739.0,Sureste,Cemento blanco,111.3525,266783.2864
20453,9/20/2021,Baldomero Saenz,50328996.0,Sureste,Multiplast,80.8808,188092.085
20454,9/20/2021,Celia Uribe,50807165.0,Centro,Multiplast,8.5547,22261.17537
20455,9/20/2021,Estefana Barroso,50495006.0,Noreste,Multiplast,215.7057,483871.6421
20456,9/20/2021,Florina Terrazas,50737196.0,Pacifico,Cemento blanco,413.595,1110470.267
20457,9/20/2021,Modesta Merino,50478831.0,Centro,Multiplast,97.9902,248847.9636
20458,9/20/2021,Lupita Tuz,50636094.0,Pacifico,Cemento gris,477.225,1312769.446
20459,9/20/2021,Avelina Elizalde,50956291.0,Centro,Multiproducto,52.4594,40169.82608
20460,9/20/2021,Fortino Ordaz,50835988.0,Centro,Multiproducto,135.8147,101342.5227
20461,9/21/2021,Anayeli Lazcano,50989512.0,Centro,Cemento blanco,795.072,1992343.749
20462,9/21/2021,Israel Crespo,50444347.0,Noreste,Cemento blanco,150.288,328920.0409
20463,9/21/2021,Bernabe Victoria,50265164.0,Sureste,Cemento gris,182.608,385703.884
20464,9/21/2021,Elida Acosta,50003448.0,Noreste,Multiproducto,184.224,118882.9196
20465,9/21/2021,Ramona Iglesias,50921269.0,Sureste,Multiproducto,76.9216,51937.50996
20466,9/21/2021,Lupita Tuz,50636094.0,Pacifico,Multiplast,115.14,319355.8741
20467,9/21/2021,Lizbeth Palma,50871184.0,Noreste,Cemento gris,803.556,1498114.992
20468,9/21/2021,Ramona Iglesias,50921269.0,Sureste,Multiplast,51.0656,117690.145
20469,9/21/2021,Celso Cano,50170384.0,Sureste,Cemento gris,407.232,834574.3038
20470,9/21/2021,Mayra Mota,50871932.0,Sureste,Cemento blanco,161.6,381770.7868
20471,9/21/2021,Rosalva Plata,50254765.0,Noreste,Cemento gris,902.132,1718183.62
20472,9/21/2021,Augusto Espinoza,50722772.0,Pacifico,Cemento gris,1249.976,2974031.23
20473,9/21/2021,Elba Quevedo,50792000.0,Sureste,Cemento gris,224.22,481745.7789
20474,9/21/2021,Joel Gonzalez,50381431.0,Noreste,Cemento blanco,1054.44,2168606.327
20475,9/21/2021,Casimiro Melo,50473376.0,Pacifico,Multiplast,48.884,149420.5262
20476,9/21/2021,Casimiro Melo,50473376.0,Pacifico,Multiproducto,43.632,37636.76537
20477,9/21/2021,Romeo Hernandez,50199004.0,Sureste,Multiproducto,215.2512,137893.0865
20478,9/21/2021,Stephanie Peralta,50372824.0,Pacifico,Multiproducto,7.8376,6651.205805
20479,9/21/2021,Ramona Iglesias,50921269.0,Sureste,Cemento blanco,400.768,937046.27
20480,9/21/2021,Leonel Castañon,50376820.0,Sureste,Multiplast,46.056,107470.461
20481,9/21/2021,Xochitl Tinoco,50532694.0,Centro,Multiproducto,16.6448,13193.25966
20482,9/21/2021,Ramona Iglesias,50921269.0,Sureste,Cemento blanco,404.0,953685.4533
20483,9/21/2021,Georgina Elias,50956645.0,Noreste,Multiplast,6.5448,15249.44762
20484,9/21/2021,Israel Crespo,50444347.0,Noreste,Cemento blanco,126.048,287695.6359
20485,9/21/2021,Roselia Bustillos,50197249.0,Sureste,Multiplast,148.672,360316.058
20486,9/21/2021,Ruben Zamudio,50488559.0,Pacifico,Cemento blanco,410.868,1149872.267
20487,9/21/2021,Cipriano Zamudio,50641465.0,Sureste,Multiplast,132.3504,304381.0146
20488,9/21/2021,Leonel Castañon,50376820.0,Sureste,Multiplast,39.7536,96863.76865
20489,9/21/2021,Teofilo Santoyo,50732461.0,Pacifico,Cemento gris,808.0,2112702.302
20490,9/21/2021,Erendira Segura,50982948.0,Noreste,Multiproducto,209.4336,136141.2005
20491,9/21/2021,Cipriano Zamudio,50641465.0,Sureste,Cemento gris,509.04,1120569.506
20492,9/21/2021,Romulo Gongora,50933707.0,Centro,Multiproducto,54.2976,44089.62982
20493,9/21/2021,Elida Acosta,50003448.0,Noreste,Cemento gris,775.68,1602737.849
20494,9/21/2021,Marco Sarabia,50403440.0,Noreste,Cemento blanco,403.596,838080.7728
20495,9/21/2021,Xochitl Tinoco,50532694.0,Centro,Cemento gris,71.104,173697.6371
20496,9/21/2021,Leonel Castañon,50376820.0,Sureste,Multiplast,53.8128,131713.4131
20497,9/21/2021,Fortino Ordaz,50835988.0,Centro,Multiproducto,140.1072,104342.6092
20498,9/21/2021,Romulo Gongora,50933707.0,Centro,Multiplast,69.8112,196134.47
20499,9/21/2021,Anastacio Cid,50447424.0,Centro,Multiproducto,87.9912,65701.99158
20500,9/21/2021,Teofilo Santoyo,50732461.0,Pacifico,Multiproducto,115.0592,101098.3437
20501,9/21/2021,Magnolia Mares,50514557.0,Centro,Multiplast,59.1456,155747.6829
20502,9/21/2021,Itzel Lobato,50050955.0,Centro,Multiproducto,190.0416,146678.4869
20503,9/21/2021,Jaime Romero,50372899.0,Noreste,Cemento blanco,559.944,1255249.047
20504,9/21/2021,Teresita Sepulveda,50772292.0,Sureste,Multiplast,221.1496,474066.3493
20505,9/21/2021,Eloina Mayo,50033779.0,Noreste,Cemento blanco,814.464,1783033.884
20506,9/21/2021,Hermenegildo Hernández,50225427.0,Pacifico,Multiplast,91.5464,275105.7817
20507,9/21/2021,Itzel Lobato,50050955.0,Centro,Multiplast,223.008,547477.4361
20508,9/22/2021,Estefana Barroso,50495006.0,Noreste,Cemento gris,957.177,1776022.025
20509,9/22/2021,Stephanie Peralta,50372824.0,Pacifico,Cemento gris,53.631,153067.5627
20510,9/22/2021,Marta Sanabria,50922564.0,Noreste,Multiplast,76.9014,165685.2778
20511,9/22/2021,Obed Pavon,50319031.0,Noreste,Multiplast,63.63,150875.7157
20512,9/22/2021,Itzel Lobato,50050955.0,Centro,Cemento blanco,1287.144,2982336.476
20513,9/22/2021,Maximiliano Leija,50886319.0,Sureste,Multiplast,253.0656,590884.103
20514,9/22/2021,Altagracia Sanchez,50479135.0,Centro,Cemento gris,218.16,542346.1347
20515,9/22/2021,Marco Sarabia,50403440.0,Noreste,Multiplast,89.1729,203246.2823
20516,9/22/2021,Aniceto Alva,50822094.0,Sureste,Multiplast,248.157,525426.7349
